,viewed
266725,1
266727,1
266729,1
266731,1
266734,1
266737,1
266740,1
266742,1
266744,1
266747,1
266750,1
266753,1
266755,1
266757,1
266760,1
266763,1
266765,1
266768,1
266770,1
266772,1
266775,1
266777,1
266780,1
266782,1
266784,0
266785,1
266788,0
266790,1
266793,1
266796,1
266798,1
266801,1
266803,0
266805,1
266808,1
266811,1
266814,1
266816,1
266819,1
266822,1
266825,1
266827,1
266829,1
266832,0
266834,1
266837,1
266840,1
266843,1
266845,0
266847,1
266849,1
266852,1
266855,1
266857,1
266859,1
266862,1
266865,1
266867,1
266869,1
266872,1
266875,1
266878,1
266881,1
266884,1
266887,1
266890,1
266892,1
266894,1
266896,1
266898,1
266901,1
266904,1
266907,1
266910,0
266912,0
266914,1
266916,0
266917,1
266920,1
266922,1
266925,1
266928,0
266929,0
266930,1
266933,1
266936,1
266938,1
266941,1
266944,0
266946,1
266948,1
266950,1
266953,1
266955,0
266957,1
266959,1
266961,1
266963,1
266965,0
266967,1
266970,1
266973,1
266976,1
266979,1
266981,1
266983,1
266986,1
266989,1
266992,1
266994,1
266997,1
266999,1
267001,1
267003,1
267006,0
267008,1
267010,1
267012,1
267014,1
267017,1
267019,1
267021,1
267023,1
267026,1
267029,1
267031,0
267032,1
267034,1
267036,1
267038,1
267041,1
267043,1
267045,1
267047,1
267050,1
267053,1
267056,1
267059,1
267062,1
267064,0
267067,1
267070,1
267072,1
267074,1
267076,1
267079,1
267081,1
267084,1
267086,1
267089,1
267091,1
267094,1
267097,1
267099,1
267101,1
267104,1
267107,1
267109,1
267112,1
267114,1
267116,1
267119,1
267122,1
267124,1
267126,0
267127,1
267130,1
267133,1
267135,1
267137,1
267139,1
267141,1
267143,1
267145,1
267148,1
267151,1
267154,1
267157,1
267159,1
267162,1
267164,1
267166,1
267168,0
267169,1
267171,0
267173,1
267175,1
267178,1
267181,0
267182,0
267183,1
267185,1
267188,1
267190,0
267192,0
267193,1
267196,1
267198,1
267200,1
267203,0
267204,0
267205,1
267207,0
267208,0
267210,1
267213,1
267215,1
267218,1
267221,1
267223,1
267226,1
267229,1
267232,1
267234,1
267236,1
267239,1
267241,1
267243,1
267245,1
267247,1
267250,1
267252,0
267253,1
267255,1
267258,1
267260,1
267263,0
267265,1
267267,1
267269,1
267272,1
267275,1
267277,1
267280,1
267283,1
267285,1
267288,1
267290,1
267293,1
267296,1
267299,0
267300,0
267302,1
267304,1
267306,1
267308,1
267310,1
267312,1
267314,1
267316,1
267318,1
267320,1
267323,1
267326,1
267328,1
267330,1
267332,1
267334,1
267336,1
267339,0
267340,1
267343,1
267345,0
267347,1
267349,1
267352,1
267354,1
267356,1
267358,1
267361,1
267364,1
267367,1
267369,1
267371,1
267374,1
267377,1
267379,1
267382,1
267384,1
267386,1
267388,1
267390,1
267392,1
267395,1
267398,1
267400,1
267403,1
267406,0
267407,0
267409,1
267411,1
267414,1
267416,1
267418,1
267420,0
267421,1
267423,1
267425,1
267427,1
267429,1
267432,1
267434,1
267437,1
267439,1
267442,1
267445,1
267448,1
267451,1
267454,1
267456,1
267459,1
267461,1
267464,1
267466,1
267468,1
267470,1
267472,1
267474,1
267476,0
267478,1
267481,1
267483,0
267485,1
267487,1
267489,1
267491,1
267494,1
267497,1
267500,1
267502,1
267505,1
267508,0
267510,1
267512,1
267514,0
267515,1
267518,1
267521,1
267523,1
267525,1
267527,1
267529,1
267531,1
267533,1
267535,1
267537,1
267540,1
267543,1
267546,1
267549,1
267551,0
267552,0
267553,1
267556,1
267559,1
267561,1
267563,1
267565,1
267567,1
267570,1
267572,1
267575,1
267578,1
267581,1
267583,1
267585,1
267588,1
267591,1
267593,1
267596,1
267598,1
267600,1
267603,1
267606,1
267608,0
267610,1
267613,1
267615,1
267618,1
267621,1
267623,1
267626,1
267629,1
267631,1
267634,0
267636,0
267638,1
267640,1
267643,0
267644,1
267646,1
267649,1
267651,0
267652,1
267654,1
267656,1
267659,1
267662,1
267665,1
267668,1
267670,1
267673,0
267675,1
267677,1
267680,1
267683,1
267686,1
267689,1
267691,1
267693,1
267695,1
267697,1
267699,0
267700,1
267702,1
267704,1
267706,0
267707,1
267710,1
267713,0
267714,1
267717,1
267719,1
267722,1
267725,0
267726,1
267728,1
267731,0
267732,1
267734,1
267736,1
267738,1
267740,1
267743,1
267746,1
267748,1
267750,1
267753,0
267754,1
267756,0
267757,1
267759,0
267761,1
267764,1
267767,1
267769,1
267771,1
267774,1
267777,0
267778,1
267780,1
267782,1
267784,0
267785,1
267788,1
267791,1
267793,1
267795,1
267797,1
267800,1
267803,1
267806,1
267809,1
267811,1
267813,1
267816,1
267819,1
267821,1
267823,0
267824,1
267826,1
267829,1
267832,1
267835,1
267838,1
267841,1
267843,1
267845,1
267848,1
267850,1
267853,0
267854,1
267856,1
267859,1
267862,1
267865,1
267867,1
267869,1
267871,1
267873,1
267875,1
267877,1
267879,1
267882,1
267885,1
267887,1
267889,1
267891,1
267893,0
267894,1
267896,1
267898,1
267900,1
267902,1
267904,1
267906,1
267908,1
267911,1
267914,1
267917,0
267918,1
267921,1
267924,0
267926,0
267927,1
267929,1
267931,1
267934,1
267937,1
267940,1
267943,1
267946,0
267948,0
267949,0
267951,1
267954,1
267956,1
267958,1
267960,1
267962,1
267964,1
267967,1
267969,1
267972,1
267974,1
267976,1
267979,1
267982,1
267984,1
267987,1
267989,1
267992,0
267993,0
267995,1
267997,1
267999,1
268002,1
268005,1
268007,1
268009,1
268012,1
268015,1
268017,1
268019,1
268022,1
268024,1
268027,1
268029,1
268031,1
268033,1
268035,1
268037,1
268039,1
268041,1
268043,1
268046,1
268049,1
268052,0
268054,1
268057,0
268059,1
268062,1
268064,1
268066,1
268068,1
268070,1
268073,1
268075,1
268077,1
268079,1
268081,1
268083,0
268085,1
268088,1
268091,1
268093,1
268096,1
268099,1
268101,1
268103,1
268105,1
268107,0
268108,1
268110,1
268112,1
268114,1
268117,1
268119,1
268122,1
268124,1
268126,0
268127,1
268130,1
268132,1
268135,1
268137,0
268138,0
268140,0
268141,0
268143,1
268145,0
268147,1
268150,1
268153,1
268156,1
268158,1
268161,0
268162,1
268164,1
268166,1
268168,1
268170,1
268172,1
268175,1
268177,1
268180,1
268182,1
268185,0
268186,1
268188,1
268191,1
268194,1
268197,1
268199,1
268201,1
268203,0
268204,1
268207,1
268210,1
268213,1
268216,0
268218,1
268220,0
268222,1
268225,1
268228,0
268229,1
268232,1
268234,1
268237,0
268239,1
268241,1
268243,1
268245,1
268248,1
268251,1
268253,1
268256,1
268258,1
268260,1
268263,1
268265,1
268267,1
268269,1
268270,1
268273,0
268275,1
268278,1
268280,1
268283,1
268285,1
268287,1
268290,1
268292,1
268294,1
268297,1
268300,1
268303,1
268306,1
268308,1
268310,0
268312,1
268315,1
268318,1
268320,0
268322,1
268324,1
268327,1
268329,1
268331,1
268333,1
268335,1
268338,1
268340,0
268341,1
268344,1
268346,1
268349,1
268352,1
268355,1
268357,0
268358,0
268359,0
268361,1
268364,1
268367,1
268369,0
268371,1
268373,1
268375,1
268377,0
268379,1
268382,1
268385,1
268388,1
268390,1
268393,1
268395,1
268397,1
268399,0
268401,1
268402,1
268404,1
268406,1
268409,1
268411,0
268412,1
268414,1
268416,1
268418,1
268420,1
268423,1
268425,1
268428,1
268431,1
268434,1
268436,1
268439,1
268442,1
268444,1
268446,1
268448,1
268451,1
268454,1
268457,1
268460,1
268463,1
268466,1
268468,1
268470,1
268473,1
268476,1
268479,1
268481,1
268484,1
268487,1
268490,1
268492,1
268494,1
268497,1
268500,1
268503,1
268505,1
268507,1
268509,1
268511,1
268513,0
268514,1
268517,1
268519,1
268522,1
268525,1
268528,1
268531,1
268533,0
268534,1
268536,0
268538,1
268541,1
268544,0
268546,1
268549,1
268551,1
268554,1
268556,1
268558,1
268561,1
268564,1
268566,1
268568,1
268570,1
268573,1
268575,1
268578,1
268580,1
268583,1
268586,1
268589,0
268591,1
268594,1
268597,1
268599,1
268602,1
268604,1
268606,1
268609,1
268611,1
268613,1
268615,1
268618,1
268620,1
268622,1
268624,1
268627,1
268629,1
268631,1
268634,1
268636,1
268638,1
268641,1
268643,0
268644,1
268646,1
268649,1
268651,1
268653,1
268655,1
268657,1
268660,1
268662,1
268664,0
268666,1
268668,1
268670,1
268673,1
268675,1
268677,1
268679,1
268682,1
268685,1
268688,0
268689,1
268691,1
268693,0
268695,1
268697,1
268699,1
268702,1
268704,1
268706,1
268708,1
268710,1
268712,1
268714,1
268717,1
268719,1
268721,1
268723,1
268726,0
268727,1
268730,1
268733,0
268734,1
268736,1
268738,1
268740,1
268743,1
268746,1
268748,1
268751,1
268753,1
268756,1
268758,1
268760,1
268763,1
268765,1
268768,1
268771,1
268772,1
268775,1
268778,1
268780,1
268783,1
268786,1
268789,1
268791,1
268794,1
268797,1
268800,0
268802,1
268804,1
268807,1
268810,1
268813,1
268816,1
268819,1
268822,1
268824,1
268826,1
268828,1
268831,1
268834,0
268835,1
268838,1
268841,1
268843,0
268844,0
268845,1
268848,1
268851,1
268854,1
268857,1
268859,1
268861,1
268864,1
268867,1
268870,1
268872,1
268875,1
268878,1
268881,1
268883,1
268885,1
268888,1
268891,1
268894,1
268897,1
268900,1
268903,1
268906,1
268909,1
268911,1
268913,1
268915,1
268917,1
268920,1
268923,1
268925,1
268927,1
268929,1
268931,1
268933,1
268936,1
268938,1
268940,1
268943,1
268946,1
268949,1
268951,1
268953,1
268956,1
268959,1
268962,1
268965,1
268968,1
268971,1
268973,1
268976,1
268978,1
268980,1
268982,1
268984,1
268986,1
268989,1
268991,1
268993,1
268995,1
268998,1
269000,1
269003,1
269005,1
269008,1
269010,1
269013,1
269015,1
269018,1
269020,1
269022,1
269025,1
269027,1
269030,1
269033,1
269036,1
269038,1
269040,1
269043,1
269046,1
269048,1
269051,1
269054,1
269056,1
269059,1
269061,1
269063,1
269065,1
269068,1
269070,1
269073,1
269076,1
269078,1
269081,1
269084,1
269087,1
269089,1
269091,1
269094,1
269097,1
269100,1
269102,1
269104,1
269106,1
269109,1
269112,1
269115,1
269117,1
269119,1
269121,1
269124,1
269127,1
269130,1
269132,1
269135,1
269138,1
269140,0
269142,1
269145,1
269148,1
269151,1
269153,1
269155,1
269158,1
269161,1
269164,1
269167,1
269170,1
269173,1
269176,1
269179,1
269182,1
269185,1
269188,1
269191,1
269193,1
269195,0
269196,1
269199,1
269202,1
269204,1
269206,1
269209,1
269212,1
269215,1
269218,1
269220,1
269223,1
269226,1
269229,1
269231,1
269233,1
269236,1
269239,0
269240,1
269242,1
269245,1
269247,1
269250,1
269253,1
269256,1
269259,1
269261,1
269264,1
269267,1
269270,1
269273,1
269276,1
269279,1
269282,1
269285,1
269288,1
269291,1
269294,1
269297,1
269299,1
269301,1
269304,1
269306,1
269308,1
269311,1
269314,1
269316,1
269319,1
269322,0
269324,1
269327,1
269330,1
269333,1
269335,1
269338,1
269340,0
269342,1
269344,1
269346,1
269349,1
269351,1
269354,1
269356,1
269358,1
269360,1
269362,1
269364,1
269366,1
269368,0
269370,1
269372,1
269374,1
269377,1
269379,1
269382,1
269385,1
269388,0
269389,1
269391,1
269393,1
269396,1
269398,1
269401,1
269403,1
269406,1
269409,1
269412,1
269415,1
269417,1
269419,1
269422,1
269424,1
269426,1
269429,1
269431,1
269434,1
269437,1
269440,1
269443,1
269445,1
269448,0
269450,1
269453,1
269456,1
269459,1
269462,1
269464,1
269466,1
269468,1
269470,1
269472,1
269475,1
269478,1
269480,1
269482,0
269484,1
269486,1
269488,1
269491,1
269493,1
269496,1
269498,1
269501,1
269504,1
269507,1
269510,1
269512,1
269515,1
269518,1
269521,0
269523,1
269525,1
269528,1
269530,1
269532,1
269534,1
269537,1
269539,1
269542,1
269544,1
269546,1
269548,0
269549,1
269552,1
269555,1
269558,1
269561,1
269564,1
269567,1
269569,1
269571,1
269574,1
269577,1
269579,1
269581,1
269583,0
269584,1
269587,1
269590,1
269593,1
269596,1
269598,1
269601,1
269604,1
269607,1
269609,1
269612,1
269615,1
269618,1
269620,1
269622,1
269624,1
269627,1
269630,1
269633,1
269636,1
269639,1
269641,1
269643,1
269646,1
269648,1
269650,1
269653,1
269655,1
269658,1
269661,1
269664,1
269666,1
269668,1
269670,1
269672,1
269674,1
269676,1
269678,1
269681,1
269683,1
269685,1
269688,1
269691,1
269693,1
269696,1
269698,1
269700,0
269701,1
269703,1
269705,1
269708,1
269710,1
269713,1
269715,1
269717,1
269720,1
269722,1
269724,1
269727,1
269730,1
269732,1
269734,1
269736,1
269739,1
269742,1
269745,1
269748,1
269750,1
269753,0
269755,1
269758,1
269760,1
269763,1
269765,1
269768,1
269771,1
269774,1
269777,1
269780,1
269782,1
269784,1
269786,1
269789,1
269791,1
269794,1
269796,1
269799,1
269802,1
269805,1
269808,1
269811,1
269814,1
269816,1
269818,1
269820,1
269822,1
269824,1
269827,1
269829,1
269832,1
269834,1
269836,1
269839,1
269842,1
269844,1
269847,1
269849,1
269851,0
269853,1
269856,1
269858,1
269861,1
269863,1
269866,1
269868,1
269871,1
269873,1
269875,1
269878,1
269881,1
269884,1
269887,1
269889,1
269892,1
269895,1
269897,1
269900,1
269902,1
269904,1
269906,1
269909,1
269912,1
269915,1
269917,1
269920,1
269923,1
269926,1
269929,1
269932,1
269935,1
269937,1
269940,1
269943,1
269946,1
269948,1
269950,1
269953,1
269955,1
269958,1
269961,1
269963,1
269965,1
269967,1
269969,1
269971,1
269973,1
269975,1
269978,1
269980,1
269982,1
269985,1
269987,1
269990,1
269993,1
269994,1
269997,1
269999,1
270001,1
270004,1
270006,1
270009,1
270011,1
270014,1
270017,1
270020,1
270022,1
270025,1
270028,1
270030,1
270033,1
270036,1
270039,1
270042,1
270044,1
270046,1
270049,1
270051,1
270053,1
270056,1
270059,1
270062,1
270065,0
270068,1
270071,1
270073,1
270075,1
270077,1
270079,1
270081,1
270084,1
270086,1
270089,1
270092,1
270094,1
270096,1
270098,1
270100,1
270102,1
270105,1
270108,1
270110,1
270112,1
270114,0
270115,1
270118,1
270120,1
270123,1
270126,1
270129,1
270131,1
270134,1
270136,1
270138,1
270140,1
270143,1
270146,0
270147,1
270149,1
270151,1
270154,1
270157,1
270159,1
270162,1
270164,1
270167,1
270169,1
270172,1
270175,1
270178,1
270180,1
270181,1
270184,1
270187,1
270190,1
270193,1
270196,1
270199,1
270202,1
270204,1
270206,1
270208,1
270211,1
270214,1
270217,1
270220,1
270223,1
270225,1
270227,1
270230,1
270233,1
270236,1
270239,1
270241,1
270243,1
270246,1
270249,0
270250,1
270253,1
270255,1
270258,1
270261,1
270264,1
270267,1
270270,1
270273,1
270276,1
270279,1
270282,1
270285,1
270288,1
270290,1
270293,1
270295,1
270298,1
270300,1
270303,1
270305,1
270307,1
270309,1
270312,1
270315,1
270318,1
270321,1
270324,1
270327,1
270330,1
270333,1
270335,1
270338,1
270340,1
270342,1
270344,1
270347,1
270349,1
270351,1
270353,1
270355,1
270357,1
270360,1
270363,1
270366,1
270368,1
270371,1
270374,1
270377,1
270380,1
270382,1
270385,1
270387,1
270390,1
270393,1
270396,1
270399,1
270401,1
270404,1
270407,1
270410,1
270412,1
270415,1
270418,1
270420,1
270422,1
270425,1
270427,1
270430,1
270433,1
270436,1
270439,1
270441,1
270443,1
270445,1
270447,1
270449,1
270452,1
270455,1
270457,1
270459,1
270461,1
270464,1
270466,1
270468,1
270471,1
270474,1
270477,1
270480,1
270483,1
270486,1
270489,1
270492,1
270494,1
270497,1
270500,1
270502,1
270505,1
270508,0
270510,1
270513,1
270515,0
270516,1
270519,1
270522,1
270524,1
270526,1
270529,1
270532,1
270534,1
270537,1
270540,1
270543,1
270546,1
270549,1
270552,1
270554,1
270557,1
270560,1
270563,1
270566,1
270569,1
270571,1
270573,1
270576,1
270578,1
270581,0
270582,1
270584,1
270587,1
270589,1
270591,1
270594,1
270597,1
270599,1
270601,1
270603,1
270606,1
270609,1
270612,1
270615,1
270618,1
270620,1
270623,1
270625,1
270627,1
270629,1
270631,1
270633,1
270636,1
270639,1
270642,1
270645,1
270648,1
270650,1
270652,1
270655,1
270657,0
270659,1
270661,0
270662,1
270664,1
270666,1
270669,1
270672,0
270674,1
270677,0
270679,1
270682,0
270683,1
270685,1
270687,1
270690,1
270692,1
270695,1
270698,1
270700,1
270703,1
270705,1
270708,1
270710,1
270713,1
270716,1
270719,1
270722,1
270724,1
270726,1
270729,1
270731,1
270734,1
270737,1
270740,1
270742,1
270744,1
270747,1
270749,1
270751,1
270754,1
270756,1
270758,1
270761,1
270763,1
270766,1
270768,1
270770,1
270772,1
270774,1
270777,1
270780,1
270783,1
270786,1
270789,1
270791,1
270794,1
270797,1
270799,1
270801,1
270803,1
270806,1
270808,0
270809,1
270811,1
270814,1
270817,0
270818,1
270821,1
270824,1
270827,1
270830,1
270832,1
270834,1
270837,1
270839,1
270841,1
270844,1
270847,1
270849,1
270852,1
270855,1
270858,0
270860,1
270862,1
270865,1
270868,1
270870,1
270872,1
270875,1
270878,1
270881,1
270883,1
270885,1
270888,1
270891,1
270894,1
270897,1
270899,1
270902,1
270905,1
270908,1
270911,1
270914,1
270917,1
270920,1
270923,1
270925,1
270927,1
270930,1
270933,1
270936,1
270939,1
270942,1
270945,1
270948,1
270950,1
270953,1
270956,1
270958,0
270959,1
270961,1
270964,1
270967,1
270969,1
270971,1
270973,1
270976,1
270979,1
270981,1
270983,1
270986,1
270988,1
270991,1
270994,1
270996,1
270999,1
271002,1
271004,1
271006,1
271009,1
271012,1
271014,1
271017,1
271020,1
271023,1
271025,1
271027,1
271029,1
271032,1
271035,1
271037,1
271039,1
271042,0
271044,1
271047,1
271049,1
271051,1
271053,1
271055,0
271057,1
271060,1
271062,1
271065,1
271068,1
271071,1
271074,1
271076,1
271078,1
271081,1
271083,0
271085,1
271088,1
271091,1
271094,0
271095,1
271097,1
271100,1
271103,1
271105,1
271106,1
271108,1
271111,1
271113,0
271114,1
271117,1
271119,1
271121,1
271123,1
271126,1
271129,1
271131,1
271133,1
271136,1
271139,1
271141,1
271143,1
271146,1
271149,1
271151,1
271153,1
271155,1
271158,1
271161,1
271164,1
271167,1
271170,1
271172,1
271174,1
271176,1
271179,1
271181,1
271183,1
271186,1
271189,1
271191,1
271193,1
271196,1
271198,1
271201,1
271203,1
271205,1
271208,0
271209,1
271211,1
271214,1
271217,1
271220,1
271222,1
271225,1
271228,1
271231,1
271234,1
271236,1
271239,1
271242,1
271245,1
271248,1
271251,1
271253,1
271255,1
271257,1
271259,0
271260,1
271263,1
271266,1
271268,1
271271,1
271273,1
271275,0
271276,1
271278,1
271280,1
271282,1
271285,1
271287,1
271290,1
271292,1
271294,1
271296,1
271299,1
271302,1
271305,1
271307,1
271310,1
271313,1
271316,1
271318,1
271321,0
271323,1
271325,1
271328,1
271331,1
271333,1
271336,1
271339,1
271342,1
271345,1
271347,1
271349,1
271352,1
271355,1
271357,1
271359,1
271362,1
271365,1
271367,1
271369,1
271371,1
271374,0
271375,0
271376,1
271379,1
271381,1
271383,1
271386,1
271388,1
271390,1
271393,1
271395,1
271398,1
271401,1
271404,1
271407,1
271409,1
271411,1
271414,1
271417,1
271420,1
271423,1
271425,0
271427,1
271430,1
271433,1
271435,1
271438,1
271440,1
271443,1
271445,1
271447,1
271450,1
271452,1
271454,1
271457,1
271460,1
271462,1
271465,1
271467,1
271470,1
271472,1
271475,1
271478,1
271480,1
271483,1
271485,1
271488,1
271491,1
271493,1
271496,1
271499,1
271501,1
271504,1
271507,1
271509,1
271512,1
271515,1
271518,1
271521,1
271524,1
271527,1
271530,1
271532,1
271534,1
271536,1
271538,1
271540,1
271543,1
271546,1
271549,1
271551,1
271554,1
271557,1
271560,1
271563,1
271566,1
271568,1
271570,1
271572,1
271575,1
271577,1
271579,1
271581,1
271583,1
271586,1
271589,1
271591,1
271593,1
271595,1
271598,1
271600,1
271602,1
271604,1
271606,1
271608,1
271611,0
271612,1
271615,1
271617,1
271619,0
271622,1
271624,1
271627,1
271630,1
271632,1
271635,1
271637,1
271640,1
271642,1
271644,1
271646,1
271648,1
271651,1
271653,0
271655,1
271658,1
271661,1
271664,1
271666,1
271669,1
271671,1
271673,1
271676,1
271679,1
271682,1
271685,1
271687,1
271690,1
271693,1
271696,1
271698,1
271701,0
271702,1
271704,1
271706,1
271709,1
271712,0
271713,1
271715,1
271717,1
271719,1
271721,1
271723,1
271726,1
271729,1
271732,1
271735,1
271738,1
271741,1
271743,1
271745,1
271747,1
271750,0
271751,1
271754,1
271757,1
271760,1
271762,1
271764,1
271766,1
271769,1
271771,1
271773,1
271776,1
271779,1
271782,1
271785,1
271787,1
271789,1
271791,1
271793,1
271796,1
271798,1
271800,1
271802,1
271804,1
271806,1
271808,1
271811,1
271814,1
271816,1
271819,1
271821,1
271824,1
271826,1
271829,1
271831,1
271834,1
271836,1
271839,1
271841,1
271843,1
271846,1
271849,1
271852,1
271855,1
271858,1
271861,1
271863,1
271866,1
271868,1
271871,1
271874,0
271876,1
271878,1
271881,1
271883,1
271886,1
271888,0
271890,1
271893,1
271895,1
271898,0
271899,1
271902,1
271904,1
271907,1
271910,1
271912,1
271915,1
271917,1
271919,1
271922,1
271924,1
271926,1
271929,1
271932,1
271935,1
271938,1
271941,1
271944,1
271947,1
271950,0
271952,1
271954,1
271956,1
271959,1
271961,1
271964,1
271966,1
271968,0
271970,1
271972,1
271974,1
271976,1
271978,1
271980,1
271982,1
271985,0
271986,1
271989,1
271992,1
271995,1
271998,1
272001,1
272004,1
272007,1
272009,1
272012,1
272014,1
272017,1
272020,1
272023,1
272026,1
272028,1
272031,0
272032,1
272034,1
272037,1
272040,1
272042,1
272044,1
272046,1
272049,1
272052,1
272055,1
272058,1
272061,1
272064,1
272067,1
272069,0
272070,1
272072,1
272074,1
272077,1
272080,1
272083,1
272086,1
272089,1
272091,1
