,completed
274731,0
274733,1
274736,1
274739,1
274742,1
274745,0
274747,1
274750,0
274752,0
274754,0
274755,0
274757,0
274759,0
274761,1
274763,1
274766,0
274768,0
274770,0
274772,0
274774,0
274776,1
274779,1
274782,0
274784,0
274786,0
274788,1
274791,1
274794,0
274796,1
274799,1
274802,1
274805,1
274808,1
274811,0
274813,1
274816,0
274818,1
274820,1
274823,1
274826,1
274828,1
274831,0
274833,0
274835,0
274837,1
274840,1
274843,1
274845,1
274848,1
274851,1
274854,1
274857,0
274859,1
274862,1
274864,0
274866,1
274869,1
274872,1
274875,1
274878,1
274881,1
274884,1
274887,1
274890,1
274892,1
274895,1
274898,1
274901,0
274903,1
274906,1
274909,1
274912,0
274914,1
274917,0
274919,1
274922,1
274925,1
274928,1
274931,0
274933,0
274935,1
274938,1
274941,1
274944,1
274947,0
274949,1
274952,0
274954,1
274957,1
274960,1
274963,1
274966,1
274969,1
274972,1
274975,1
274978,0
274980,1
274983,0
274985,1
274988,0
274990,1
274993,1
274996,1
274999,1
275002,1
275005,1
275008,0
275010,1
275013,0
275015,0
275017,0
275019,1
275022,0
275023,1
275026,1
275029,1
275032,1
275035,0
275037,1
275040,1
275042,0
275044,0
275046,0
275048,1
275051,1
275054,1
275057,0
275059,0
275061,0
275063,0
275065,1
275068,1
275071,1
275074,0
275076,1
275079,1
275082,1
275085,1
275088,0
275090,0
275092,1
275095,1
275098,1
275101,0
275103,0
275105,1
275108,1
275110,1
275113,1
275116,1
275119,1
275122,0
275124,0
275126,0
275128,1
275131,1
275134,1
275137,0
275139,1
275142,0
275144,1
275147,1
275150,1
275153,1
275156,1
275159,1
275161,1
275164,0
275166,1
275169,1
275172,0
275174,1
275177,1
275180,1
275183,0
275185,0
275187,1
275190,1
275193,1
275196,0
275198,1
275201,0
275203,0
275205,1
275208,1
275211,0
275213,1
275216,1
275219,0
275221,1
275224,0
275226,1
275229,1
275232,0
275234,1
275237,1
275240,1
275243,0
275245,0
275247,0
275249,0
275250,1
275253,1
275256,1
275259,1
275262,0
275264,0
275266,0
275268,1
275271,1
275274,1
275277,0
275279,1
275282,1
275285,1
275288,1
275291,1
275294,1
275297,0
275299,1
275302,1
275305,0
275307,0
275309,1
275312,0
275314,1
275317,0
275319,0
275321,1
275324,1
275327,0
275329,1
275332,0
275334,1
275337,0
275339,1
275341,1
275344,0
275346,1
275349,0
275351,0
275353,1
275356,1
275358,1
275361,1
275364,1
275367,1
275370,1
275373,1
275376,0
275378,0
275380,0
275382,1
275385,1
275388,1
275391,0
275393,0
275395,1
275398,1
275401,0
275403,1
275405,1
275408,0
275409,1
275412,1
275415,1
275418,0
275420,0
275422,1
275425,1
275428,1
275431,0
275433,1
275436,0
275438,0
275439,0
275441,0
275443,1
275446,1
275449,1
275452,1
275455,1
275458,1
275461,0
275463,0
275465,1
275468,1
275471,0
275473,1
275476,1
275479,1
275482,1
275485,1
275488,0
275490,1
275493,0
275495,0
275497,0
275499,0
275501,0
275503,1
275506,1
275509,1
275512,1
275515,1
275518,1
275521,1
275523,1
275526,0
275528,1
275531,1
275534,1
275537,1
275540,1
275543,1
275546,0
275548,1
275551,0
275553,1
275556,1
275559,0
275561,1
275564,1
275567,1
275570,1
275573,0
275575,0
275577,1
275580,1
275583,0
275585,1
275588,1
275591,1
275594,0
275596,0
275598,0
275600,1
275603,1
275606,0
275608,1
275611,1
275614,0
275616,0
275618,1
275621,0
275623,1
275626,1
275629,1
275632,0
275634,1
275637,1
275640,0
275642,1
275645,1
275647,0
275649,1
275652,1
275655,0
275657,0
275659,1
275662,1
275665,0
275666,1
275669,1
275672,1
275675,1
275678,1
275681,1
275684,1
275687,1
275690,1
275693,1
275696,0
275698,0
275700,0
275702,0
275704,0
275706,0
275708,1
275711,1
275714,1
275717,0
275719,1
275722,0
275724,0
275726,0
275728,0
275730,0
275732,1
275735,0
275737,0
275739,0
275741,1
275744,1
275747,0
275749,1
275752,0
275754,1
275757,1
275760,1
275763,0
275765,0
275767,1
275770,1
275773,1
275776,0
275778,1
275781,1
275784,1
275787,1
275790,1
275792,1
275795,0
275797,0
275798,1
275801,1
275804,0
275806,1
275809,1
275812,0
275814,1
275817,1
275820,1
275823,0
275825,1
275828,1
275831,0
275833,0
275835,0
275837,0
275839,0
275841,0
275843,0
275845,0
275847,0
275848,0
275850,0
275852,0
275854,0
275856,0
275858,0
275860,0
275862,0
275864,0
275866,1
275869,0
275871,1
275874,1
275877,1
275880,0
275882,0
275884,0
275886,0
275888,1
275891,0
275893,1
275896,1
275899,1
275902,1
275904,0
275906,0
275908,0
275910,1
275913,1
275916,1
275919,1
275922,1
275925,0
275927,1
275930,0
275932,1
275935,1
275938,0
275940,0
275942,0
275944,1
275947,0
275949,1
275952,1
275955,1
275958,1
275961,1
275964,1
275967,1
275970,1
275973,1
275976,1
275979,0
275981,1
275984,1
275987,0
275989,1
275992,1
275995,1
275998,1
276001,0
276003,0
276005,1
276008,1
276011,0
276013,0
276015,0
276017,1
276020,0
276022,1
276025,0
276027,0
276028,0
276030,1
276033,1
276036,1
276039,0
276041,0
276043,0
276045,1
276048,1
276051,1
276054,1
276057,1
276060,0
276062,1
276065,1
276068,1
276071,1
276074,0
276076,1
276079,1
276082,1
276085,1
276088,1
276091,0
276093,1
276096,1
276099,1
276102,1
276105,1
276108,0
276110,1
276113,0
276115,1
276118,0
276120,1
276123,0
276125,1
276128,1
276131,1
276133,1
276136,0
276138,1
276141,0
276143,1
276145,1
276148,1
276151,0
276153,1
276156,0
276158,1
276161,1
276164,1
276167,0
276169,1
276172,1
276175,0
276177,1
276180,0
276182,1
276185,1
276188,1
276191,1
276194,1
276197,1
276200,0
276202,1
276205,1
276208,0
276210,1
276211,1
276214,1
276217,0
276219,0
276221,1
276224,1
276227,1
276230,0
276232,1
276235,1
276238,0
276240,1
276243,0
276245,1
276248,0
276250,1
276252,1
276255,1
276258,1
276261,1
276264,0
276266,0
276268,1
276271,1
276274,0
276276,0
276278,1
276281,1
276284,1
276287,1
276290,1
276293,1
276296,0
276298,0
276300,1
276303,1
276306,1
276309,1
276312,1
276315,1
276318,0
276320,0
276322,0
276324,1
276327,0
276329,1
276332,0
276334,1
276337,0
276339,1
276342,1
276345,1
276348,1
276351,1
276354,1
276357,1
276360,1
276363,0
276365,1
276368,1
276371,1
276374,1
276377,0
276379,0
276381,1
276384,0
276386,1
276389,1
276392,0
276394,0
276396,0
276398,1
276401,0
276403,1
276406,1
276409,0
276411,0
276413,1
276416,1
276419,1
276422,0
276424,0
276426,1
276429,0
276431,1
276434,1
276436,1
276439,0
276441,1
276444,0
276446,1
276449,0
276451,1
276454,0
276456,1
276459,0
276461,0
276463,0
276465,1
276468,1
276471,1
276474,1
276477,0
276479,1
276482,1
276485,1
276488,1
276491,0
276493,0
276495,1
276498,0
276500,1
276503,0
276505,0
276507,1
276510,1
276513,1
276516,0
276518,1
276521,1
276524,1
276527,0
276529,0
276531,1
276534,1
276537,0
276539,1
276542,0
276544,0
276546,0
276548,0
276550,0
276552,0
276554,1
276557,0
276559,0
276561,1
276564,1
276567,1
276570,1
276573,0
276575,0
276577,0
276579,1
276582,1
276585,1
276588,0
276590,0
276592,1
276595,1
276598,0
276600,0
276602,0
276604,1
276606,1
276609,0
276611,1
276614,0
276615,1
276618,0
276620,1
276623,0
276625,1
276628,0
276630,1
276633,0
276635,0
276637,1
276640,1
276643,1
276646,0
276648,1
276651,1
276654,1
276657,1
276660,1
276663,1
276666,0
276668,1
276671,1
276674,0
276676,1
276679,1
276682,0
276684,1
276687,1
276690,1
276693,1
276696,0
276698,1
276701,0
276703,0
276705,0
276707,1
276710,0
276712,1
276715,0
276717,0
276719,1
276722,0
276724,0
276726,1
276729,0
276731,0
276733,1
276736,1
276739,1
276742,1
276745,0
276747,1
276750,1
276753,0
276755,0
276757,1
276760,1
276763,1
276766,0
276768,0
276770,1
276773,1
276776,1
276779,0
276781,0
276782,1
276785,1
276788,0
276790,0
276792,0
276794,1
276797,0
276799,1
276802,1
276805,1
276808,1
276811,1
276814,0
276816,0
276818,1
276821,1
276824,1
276827,0
276829,1
276832,1
276835,1
276838,1
276841,0
276843,1
276846,1
276849,1
276852,1
276855,1
276858,1
276861,1
276864,1
276867,0
276869,0
276871,1
276874,0
276876,0
276878,0
276880,1
276883,1
276886,0
276888,1
276891,1
276894,0
276896,0
276898,1
276901,1
276904,0
276906,0
276908,0
276910,0
276912,1
276915,1
276918,0
276920,1
276923,0
276925,1
276928,1
276931,0
276933,1
276936,0
276938,1
276941,1
276944,1
276947,1
276950,1
276953,1
276956,1
276959,0
276961,0
276963,1
276966,0
276968,1
276971,0
276973,0
276975,1
276978,0
276980,0
276982,0
276984,1
276987,1
276990,1
276993,0
276995,0
276997,1
277000,0
277002,0
277004,1
277007,1
277009,1
277012,1
277015,0
277017,0
277019,1
277022,1
277025,0
277026,0
277028,1
277031,0
277033,1
277036,0
277038,0
277040,0
277042,1
277045,1
277048,1
277051,1
277054,1
277057,0
277059,1
277062,0
277063,1
277066,0
277068,0
277070,1
277071,1
277074,1
277077,0
277079,0
277081,0
277083,0
277085,1
277088,1
277091,0
277093,0
277095,0
277097,0
277099,1
277102,0
277104,1
277107,0
277109,0
277110,1
277113,0
277115,1
277118,1
277121,1
277123,1
277126,1
277129,1
277132,1
277135,1
277138,0
277140,1
277143,0
277145,0
277147,0
277149,1
277152,0
277154,1
277157,1
277160,1
277163,1
277166,0
277168,1
277171,1
277174,1
277177,0
277179,0
277181,1
277184,1
277187,0
277189,1
277192,0
277194,1
277197,0
277199,0
277201,0
277203,1
277206,1
277209,1
277212,1
277215,1
277218,1
277221,0
277223,0
277225,1
277227,1
277230,1
277233,1
277236,1
277239,0
277241,1
277244,1
277247,1
277250,0
277252,1
277255,1
277258,0
277260,0
277262,0
277264,0
277266,1
277269,0
277271,1
277274,1
277277,0
277279,0
277281,1
277284,0
277285,1
277288,1
277291,1
277294,1
277297,1
277300,1
277303,1
277306,0
277307,1
277310,1
277313,1
277316,1
277319,1
277322,1
277325,1
277328,1
277331,0
277333,0
277335,1
277338,0
277340,0
277342,0
277344,1
277347,1
277350,0
277352,0
277354,1
277357,0
277359,1
277362,1
277365,1
277368,1
277371,0
277372,0
277374,1
277377,1
277380,1
277383,0
277385,1
277388,1
277391,1
277394,0
277396,0
277398,1
277401,0
277403,1
277406,0
277408,1
277411,1
277414,0
277416,0
277418,1
277421,1
277424,0
277426,1
277429,1
277432,1
277435,0
277437,0
277438,1
277441,1
277444,1
277447,0
277449,1
277452,0
277454,0
277456,1
277459,0
277461,0
277463,1
277466,0
277468,0
277470,0
277472,0
277474,1
277477,0
277479,0
277481,1
277483,1
277486,1
277489,0
277491,1
277494,0
277495,1
277498,1
277501,1
277504,0
277506,0
277507,1
277510,1
277513,0
277515,0
277517,0
277519,1
277522,1
277525,1
277528,0
277530,1
277533,0
277535,0
277537,1
277540,0
277542,0
277544,1
277547,1
277550,1
277553,1
277556,1
277559,0
277561,1
277564,1
277567,0
277569,0
277570,0
277572,0
277574,0
277576,0
277578,1
277581,1
277584,1
277587,1
277590,1
277593,0
277595,0
277597,1
277599,1
277602,1
277605,1
277608,0
277610,0
277612,0
277614,1
277617,1
277620,1
277623,0
277625,1
277628,1
277631,1
277634,0
277636,1
277639,1
277642,1
277645,0
277647,0
277649,1
277652,1
277655,1
277658,1
277661,0
277663,1
277666,1
277669,1
277672,1
277675,1
277678,0
277680,1
277683,1
277686,0
277688,1
277691,1
277694,1
277697,0
277699,1
277702,0
277704,1
277707,0
277709,0
277711,0
277713,0
277715,1
277718,1
277721,0
277723,1
277725,1
277728,0
277730,1
277732,1
277735,1
277738,0
277739,1
277742,1
277745,0
277747,0
277749,1
277752,1
277755,0
277757,0
277759,0
277761,1
277764,0
277766,0
277768,1
277770,0
277772,0
277774,1
277777,0
277779,1
277782,1
277785,1
277788,1
277791,1
277794,0
277796,1
277799,0
277801,1
277804,1
277807,0
277809,0
277811,0
277813,0
277815,0
277817,1
277820,1
277823,1
277826,1
277829,1
277832,0
277834,0
277836,0
277837,1
277840,0
277842,1
277844,1
277847,1
277850,0
277852,0
277854,1
277857,0
277859,0
277861,0
277863,1
277866,1
277869,1
277872,1
277875,0
277877,1
277880,0
277882,1
277885,1
277888,1
277890,1
277893,1
277896,1
277899,0
277901,1
277904,1
277907,0
277909,1
277912,1
277914,0
277916,1
277919,1
277922,1
277925,0
277927,0
277929,0
277931,1
277934,1
277937,0
277939,1
277941,0
277943,1
277946,1
277949,1
277952,1
277955,1
277958,1
277961,0
277963,0
277965,0
277967,0
277969,0
277971,1
277974,1
277977,1
277980,0
277982,0
277984,0
277986,1
277989,1
277992,0
277994,1
277997,1
278000,1
278003,0
278004,1
278007,1
278010,1
278013,1
278016,1
278019,0
278021,1
278024,1
278027,1
278029,0
278031,1
278034,0
278036,1
278039,0
278041,1
278044,1
278047,0
278049,1
278052,0
278054,1
278057,1
278060,0
278062,0
278064,0
278066,0
278068,1
278071,0
278073,0
278075,0
278077,0
278079,0
278081,0
278082,1
278085,1
278088,1
278091,1
278094,0
278096,0
278098,0
278100,1
278103,1
278106,1
278109,1
278112,1
278115,0
278117,1
278120,1
278123,0
278125,1
278128,0
278130,0
278132,1
278135,0
278137,0
278139,1
278142,1
278145,0
278147,0
278149,0
278151,0
278153,0
278155,1
278158,1
278161,0
278163,0
278165,0
278167,0
278169,0
278171,1
278174,0
278176,1
278179,1
278182,1
278185,1
278187,0
278189,1
278192,1
278195,1
278198,1
278201,0
278203,0
278205,1
278208,0
278210,1
278213,0
278215,1
278218,1
278221,0
278223,1
278226,0
278228,1
278231,1
278234,1
278237,1
278240,1
278243,1
278246,1
278249,0
278251,0
278253,1
278256,1
278259,1
278262,1
278265,1
278268,1
278271,1
278274,1
278277,1
278280,1
278283,1
278286,0
278288,0
278290,0
278292,1
278295,1
278298,0
278300,1
278303,1
278306,1
278309,1
278312,1
278315,1
278318,1
278321,1
278324,1
278327,1
278330,1
278333,0
278335,0
278337,0
278338,1
278341,1
278344,1
278347,1
278350,1
278353,0
278355,1
278358,0
278360,0
278362,0
278364,1
278367,0
278369,0
278370,0
278372,1
278375,1
278378,0
278380,0
278382,1
278385,1
278388,1
278391,0
278393,1
278396,1
278399,0
278401,1
278404,0
278406,1
278409,1
278412,0
278414,1
278417,1
278420,1
278423,0
278425,1
278428,1
278431,0
278433,1
278436,1
278439,0
278441,1
278444,1
278447,0
278449,1
278452,1
278455,0
278457,0
278459,1
278461,1
278464,1
278467,0
278469,1
278472,1
278475,0
278477,0
278479,0
278481,1
278484,0
278486,0
278488,0
278490,0
278492,0
278494,0
278496,1
278499,1
278502,1
278505,0
278507,0
278509,0
278511,1
278514,1
278517,1
278520,0
278522,0
278524,1
278527,1
278530,1
278533,0
278535,1
278538,1
278541,1
278544,1
278547,1
278550,1
278553,1
278556,1
278559,0
278561,1
278564,1
278567,1
278570,1
278573,0
278575,0
278577,0
278579,0
278581,0
278583,0
278585,1
278588,1
278591,1
278593,1
278596,0
278598,0
278600,1
278603,1
278606,0
278608,1
278611,0
278613,1
278616,1
278619,1
278622,1
278625,0
278627,0
278629,0
278630,1
278633,1
278636,0
278638,0
278640,0
278641,0
278643,0
278645,1
278648,0
278650,0
278652,1
278655,0
278657,1
278660,0
278662,0
278664,0
278666,1
278669,1
278672,0
278674,1
278677,1
278680,1
278683,0
278685,1
278688,0
278690,1
278693,0
278695,0
278696,1
278699,0
278701,0
278703,1
278706,1
278709,1
278712,0
278714,1
278717,0
278719,0
278721,0
278723,0
278725,0
278727,1
278730,1
278733,0
278735,1
278738,1
278741,1
278743,1
278746,1
278749,0
278751,0
278753,0
278755,1
278758,1
278761,1
278764,1
278767,1
278770,1
278773,1
278776,0
278778,0
278780,0
278782,1
278785,1
278788,1
278791,0
278792,0
278794,0
278796,1
278799,0
278801,0
278803,0
278805,1
278807,0
278809,0
278811,1
278814,1
278817,1
278820,1
278823,0
278825,0
278827,1
278830,1
278833,1
278835,0
278837,1
278840,0
278842,1
278845,1
278848,1
278851,1
278854,1
278857,0
278859,1
278862,1
278865,1
278868,0
278870,1
278873,1
278876,1
278879,0
278881,1
278884,1
278887,0
278889,1
278892,0
278894,0
278896,1
278899,0
278901,1
278903,1
278906,0
278908,0
278910,1
278913,0
278914,1
278917,0
278919,0
278921,1
278924,1
278927,0
278929,0
278931,1
278934,0
278936,1
278939,0
278941,0
278943,1
278946,0
278948,0
278950,1
278953,1
278956,0
278958,0
278960,1
278963,1
278966,1
278969,0
278971,1
278973,0
278975,0
278976,1
278979,1
278982,1
278985,1
278988,0
278990,0
278992,1
278995,1
278998,1
279001,0
279003,0
279005,1
279008,0
279010,0
279012,0
279014,0
279016,1
279018,0
279020,0
279022,0
279024,1
279027,1
279030,0
279032,0
279034,1
279037,0
279039,1
279042,1
279045,0
279047,1
279050,1
279053,0
279055,1
279058,1
279061,1
279064,1
279067,0
279069,1
279072,1
279075,0
279077,0
279079,0
279081,1
279084,0
279086,1
279089,0
279091,0
279093,1
279096,1
279099,1
279102,1
279105,1
279108,1
279111,1
279114,1
279117,0
279119,0
279121,0
279123,0
279125,1
279128,1
279131,1
279134,1
279137,0
279139,1
279142,0
279144,1
279147,1
279150,0
279152,0
279154,1
279156,0
279158,1
279161,0
279163,0
279165,1
279168,0
279170,1
279173,1
279176,0
279178,1
279181,0
279183,0
279185,1
279188,1
279191,0
279193,0
279195,1
279198,1
279201,1
279204,1
279207,1
279210,0
279212,0
279214,1
279217,1
279220,0
279222,0
279224,1
279227,1
279230,0
279232,0
279233,1
279236,0
279238,1
279241,0
279243,1
279246,0
279248,0
279250,1
279253,1
279256,1
279259,1
279262,1
279265,0
279267,0
279269,1
279272,0
279274,1
279277,0
279279,1
279282,0
279284,1
279287,1
279290,1
279293,1
279296,1
279299,1
279302,1
279305,1
279308,1
279311,1
279314,0
279316,0
279318,1
279321,1
279324,0
279326,0
279328,0
279330,0
279332,0
279334,0
279336,1
279339,1
279342,1
279344,0
279346,0
279348,1
279351,0
279353,0
279355,0
279357,0
279359,1
279362,1
279365,0
279367,1
279370,1
279373,1
279376,0
279378,1
279381,0
279383,0
279385,1
279388,0
279390,0
279391,1
279394,1
279397,0
279399,1
279402,1
279405,1
279408,1
279411,0
279413,0
279415,1
279418,1
279421,1
279424,1
279427,0
279429,1
279432,1
279435,1
279438,1
279441,1
279444,1
279447,0
279449,1
279452,0
279454,0
279456,1
279459,1
279462,1
279465,1
279468,1
279471,0
279473,1
279476,1
279479,1
279482,1
279485,0
279487,1
279490,0
279492,1
279495,0
279497,0
279499,0
279500,0
279502,1
279505,0
279507,1
279510,1
279513,1
279516,1
279519,0
279521,0
279523,1
279526,1
279529,1
279532,1
279535,1
279538,1
279541,1
279544,1
279547,1
279550,0
279552,1
279554,0
279556,1
279559,1
279562,1
279565,0
279567,1
279570,0
279572,0
279574,0
279575,1
279578,0
279580,0
279582,1
279585,1
279588,1
279591,1
279594,1
279597,0
279599,0
279601,1
279604,0
279606,1
279609,0
279611,0
279613,0
279615,0
279617,1
279620,1
279623,1
279626,1
279629,0
279631,0
279633,0
279635,0
279637,0
279639,0
279641,1
279644,1
279647,0
279649,0
279651,0
279653,1
279656,0
279658,0
279660,0
279662,0
279664,1
279667,1
279670,0
279672,0
279674,0
279675,0
279677,0
279679,1
279682,1
279685,1
279688,0
279690,0
279692,1
279695,1
279698,1
279701,0
279703,1
279706,1
279709,1
279712,1
279715,1
279718,1
279721,1
279724,1
279727,1
279730,0
279732,1
279735,1
279738,1
279741,1
279744,1
279747,1
279750,1
279753,0
279755,1
279758,1
279761,1
279763,1
279766,0
279768,0
279770,1
279773,1
279776,0
279777,1
279780,1
279783,1
279786,0
279788,1
279791,1
279794,1
279797,0
279799,0
279801,0
279803,0
279804,0
279805,0
279806,1
279809,1
279812,0
279814,0
279816,0
279818,0
279820,0
279822,0
279824,1
279827,0
279829,1
279832,1
279835,1
279838,1
279841,1
279844,1
279847,0
279849,1
279852,1
279855,1
279858,0
279860,0
279862,0
279864,1
279867,1
279870,1
279873,0
279875,1
279878,0
279880,1
279883,1
279886,1
279889,1
279892,1
279895,1
279898,0
279900,1
279903,1
279906,0
279908,1
279911,0
279913,1
279916,0
279918,1
279921,1
279924,1
279927,1
279930,0
279932,0
279933,1
279936,0
279938,1
279941,0
279943,1
279946,1
279949,1
279952,1
279955,0
279957,0
279959,1
279962,0
279964,1
279967,1
279970,1
279973,1
279976,1
279979,0
279981,0
279983,1
279986,1
279989,0
279990,0
279992,1
279995,1
279998,1
280000,0
280002,1
280005,1
280008,1
280011,0
280013,1
280016,1
280019,1
280022,1
280025,0
280027,0
280029,0
280031,1
280034,1
280037,0
280039,1
280042,0
280044,1
280047,0
280049,1
280052,0
280054,1
280057,1
280060,0
280061,1
280064,1
280067,1
280070,0
280072,1
280075,1
280078,1
280081,0
280083,0
280085,1
280088,1
280091,1
280094,0
280096,1
280099,1
280102,1
280105,0
280106,1
280109,0
280111,1
280114,1
280117,0
280119,0
280121,1
280124,0
280126,0
280128,1
280131,1
280134,1
280137,0
280139,0
280141,1
280144,1
280147,1
280150,1
280153,0
280155,1
280158,1
280161,0
280163,0
280165,1
280168,1
280171,0
280173,1
280176,1
280179,1
280182,0
280184,1
280187,0
280189,0
280190,0
280192,1
280195,1
280198,0
280200,0
280202,1
280205,1
280208,0
280210,1
280212,1
280215,0
280217,1
280220,0
280222,0
280224,1
280227,0
280229,0
280231,0
280233,1
280236,1
280239,0
280241,0
280243,1
280246,1
280249,1
280252,0
280254,0
280256,1
280259,1
280262,1
280265,1
280267,1
280270,1
280273,1
280276,0
280277,0
280279,0
280281,0
280283,0
280285,0
280287,1
280290,0
280292,0
280294,1
280297,1
280300,0
280302,0
280304,1
280307,1
280310,0
280312,1
280315,1
280318,1
280321,0
280323,1
